Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange
ENSGALG00000001405	IRF6	0.149772659904988	0.4
ENSGALG00000001407	ADAMTS15	NA	0
ENSGALG00000001409	IL12B	NA	0.1
ENSGALG00000001410	SPNS3	1.44057019057318e-11	1
ENSGALG00000001412	SEMA7A	0.00106586891611588	-0.7
ENSGALG00000001416	ADRA1B	NA	0
ENSGALG00000001418	GUCA1B	0.392448140246015	0.2
ENSGALG00000001419	DAB2IP	0.503238280383731	0.3
ENSGALG00000001420	RALGAPB	0.165923721860131	-0.2
ENSGALG00000001425	SNX19	0.142805007528189	0.3
ENSGALG00000001428	EFHD1	0.00080177461598348	-0.3
ENSGALG00000001429	TTC1	0.91208921417092	0
ENSGALG00000001431	GUCA1A	NA	0
ENSGALG00000001433	B3GNTL1	0.130932969453501	0.4
ENSGALG00000001434	STOM	0.0683133828306967	0.6
ENSGALG00000001437	NTM	NA	0
ENSGALG00000001439	RANBP10	0.0455686025192852	0.2
ENSGALG00000001441	UBE2G1	0.433240257105351	0.1
ENSGALG00000001442	OPCML	NA	0
ENSGALG00000001445	FABP6	0.810271081345336	-0.1
ENSGALG00000001446	GSN	0.735498415776596	0.2
ENSGALG00000001449	STRA6	NA	0
ENSGALG00000001450	IGSF9B	NA	0.1
ENSGALG00000001452	ATP5PB	0.0594258052001397	0.2
ENSGALG00000001459	TNNC1	0.955908328453005	0
ENSGALG00000001462	ADORA3	0.189683559865785	0.5
ENSGALG00000001463	PDIK1L	0.854902888824911	0
ENSGALG00000001465	RPL38	0.365845455528059	0.3
ENSGALG00000001467	ANKFY1	0.0279149150503777	-0.3
ENSGALG00000001470	STOML1	0.58871324565965	0.2
ENSGALG00000001472	JAM3	NA	0
ENSGALG00000001473	MIB2	5.45986750686032e-10	-0.5
ENSGALG00000001474	RAB14	0.767573558498027	0
ENSGALG00000001475	STMN1	1.89518799778195e-09	0.7
ENSGALG00000001476		0.347954966431724	0.1
ENSGALG00000001479	CYB5D2	0.0825995570094743	0.2
ENSGALG00000001480	INKA2	0.00426350725131599	1
ENSGALG00000001483		0.141072647843891	-0.4
ENSGALG00000001486	ZAP70	NA	-0.1
ENSGALG00000001489	SSU72	0.241936253361859	-0.1
ENSGALG00000001490	KCNJ13	0.969480506236408	0
ENSGALG00000001491	NCAPD3	5.63929638779896e-09	0.5
ENSGALG00000001492	NDRG3	0.741315357925387	0
ENSGALG00000001501	MAPK3	1.88860781387958e-05	-0.3
ENSGALG00000001502	UTP11	0.528717236654061	0.1
ENSGALG00000001503	TBCD	0.149335909613383	-0.1
ENSGALG00000001504	DDX20	0.409502857875964	0.1
ENSGALG00000001506	PTTG2	0.0381526736175247	0.3
ENSGALG00000001512	KCND3	2.69823064576581e-05	-1.3
ENSGALG00000001513	CNTRL	1.13490122310221e-10	-0.7
ENSGALG00000001518	ZNF750	NA	-0.1
ENSGALG00000001521	VPS26B	0.00343355445093146	0.3
ENSGALG00000001522	PHF20	0.683952579491123	-0.1
ENSGALG00000001525		0.587119711297442	0.1
ENSGALG00000001527	VWA1	0.898693134538595	0
ENSGALG00000001529	THYN1	2.4001311056872e-10	0.7
ENSGALG00000001531	FN3K	0.931877532737835	0
ENSGALG00000001533		0.90216379088787	-0.1
ENSGALG00000001534	TMEM88B	NA	0
ENSGALG00000001536		0.917464715487022	0
ENSGALG00000001538	ST7L	9.02504910590295e-05	0.4
ENSGALG00000001540	SF3A3	0.0023262061613179	0.2
ENSGALG00000001542	MRPL20	0.396910391033334	0.2
ENSGALG00000001545	RAB40B	0.0511399576629099	0.7
ENSGALG00000001546	ZZEF1	0.845518347275911	0
ENSGALG00000001547	CAPZA1	0.00026564521189342	0.3
ENSGALG00000001550	RBM39	7.98599545327656e-08	0.3
ENSGALG00000001551	CCNL2	0.106233643290548	-0.2
ENSGALG00000001555	AURKAIP1	0.215542160356661	0.2
ENSGALG00000001557	ACAD8	0.520483976923754	0.1
ENSGALG00000001558	MOV10	0.344298754264348	0.3
ENSGALG00000001559	ZP3	0.188509068508855	0.5
ENSGALG00000001561	MXRA8	0.775201050650768	0.1
ENSGALG00000001563	WDR45B	0.654335337332691	0.1
ENSGALG00000001564	ATP2A3	1.19293709014703e-18	-0.7
ENSGALG00000001565	C5	0.568402608142075	0.1
ENSGALG00000001568	NFS1	6.9870051933641e-10	-0.4
ENSGALG00000001569	RHOC	0.869906283163532	-0.1
ENSGALG00000001571	MYO1F	0.00299354648963458	0.4
ENSGALG00000001572	COMMD4	0.761746284512937	0.1
ENSGALG00000001573	P2RX1	0.000285179511881095	1.2
ENSGALG00000001577	FOXK2	0.00558843772275666	-0.3
ENSGALG00000001583	TRAF1	0.894052565396201	0
ENSGALG00000001586	NEIL1	0.059860571087606	0.3
ENSGALG00000001592	ACER1	NA	0
ENSGALG00000001593	UFD1L	0.130163123310761	0.2
ENSGALG00000001595	PHF19	5.53640142002983e-12	-1.4
ENSGALG00000001596	MLLT1	0.0673549465863888	0.2
ENSGALG00000001597	PSMB3	0.579217288095868	0.1
ENSGALG00000001600	DVL1	0.69880178868579	0.1
ENSGALG00000001602	NUTF2	0.573234718408958	0.1
ENSGALG00000001603	NARF	5.55057655903235e-17	-0.8
ENSGALG00000001604		0.752313955275478	0
ENSGALG00000001605	PPM1J	0.199894878476978	-0.5
ENSGALG00000001606	INPP5B	4.14867473995597e-15	-0.6
ENSGALG00000001607	CYBC1	4.94822485773869e-05	-0.4
ENSGALG00000001608	UNC5D	NA	0
ENSGALG00000001610	PIP4K2B	0.000525775784785129	-0.5
ENSGALG00000001611	B3GAT1	NA	0
ENSGALG00000001613	GNL3	0.606810872801403	-0.1
ENSGALG00000001615	MAN2C1	0.0287253053692701	0.3
ENSGALG00000001616	CDC45	0.418284096261339	-0.1
ENSGALG00000001617	CAMKK1	1.11527889679099e-20	-1.2
ENSGALG00000001618	OGFOD3	0.904968713733373	0
ENSGALG00000001619	ATG16L1	0.682843159928525	0
ENSGALG00000001620		NA	-0.1
ENSGALG00000001621	CLDN5	NA	0.1
ENSGALG00000001624	CWC25	0.320856760650136	0.1
ENSGALG00000001626		NA	0
ENSGALG00000001633	DUSP26	NA	0
ENSGALG00000001634	RPL23	0.152692710058718	0.2
ENSGALG00000001637	PSMD5	0.00334641003557968	-0.3
ENSGALG00000001639	MTF1	0.00134188917549056	-0.3
ENSGALG00000001640	RNF122	NA	0
ENSGALG00000001642	GLT8D1	0.830733959057691	0
ENSGALG00000001644	SIN3A	0.689351934232961	0
ENSGALG00000001645	KCNT1	NA	-0.1
ENSGALG00000001647	PSKH1	0.266351880103115	-0.2
ENSGALG00000001651	TTI2	0.82120375819463	0.1
ENSGALG00000001652	SEPT2L	0.643906247364588	-0.1
ENSGALG00000001653	MANEAL	0.640409313497195	0.2
ENSGALG00000001654	C1QBP	0.471295873546378	-0.1
ENSGALG00000001655	SPCS1	0.0778162855972767	0.2
ENSGALG00000001658	RPL19	0.044467850911425	0.2
ENSGALG00000001661	SLC22A7	NA	0.2
ENSGALG00000001662	ATP10B	NA	0
ENSGALG00000001663	MAK16	0.896087688541661	0
ENSGALG00000001664	PTPN9	0.457837767644747	-0.2
ENSGALG00000001666	RPAIN	0.565103906747366	0.2
ENSGALG00000001668	UBE2R2	0.0172839974495762	0.2
ENSGALG00000001678	PRKAB2	0.204564741382258	0.3
ENSGALG00000001682	FBXL20	0.596427345012542	-0.1
ENSGALG00000001684	SEC14L1	0.0463663060389799	0.2
ENSGALG00000001688	SEPT5	0.453027125648029	-0.1
ENSGALG00000001689	SCAMP2	0.0584303961412216	0.2
ENSGALG00000001690	GABRB2	NA	0
ENSGALG00000001691	INTS11	0.0207133091756987	-0.2
ENSGALG00000001692	CAMSAP1	0.1281544247335	-0.2
ENSGALG00000001693	SLC18A1	0.323630957918721	-0.3
ENSGALG00000001695	GABRA6	NA	0
ENSGALG00000001696	SAG	0.923903655406187	0
ENSGALG00000001697		NA	0
ENSGALG00000001698	GABRA1	NA	0
ENSGALG00000001701		0.814909576526554	-0.1
ENSGALG00000001702	EXOC3L1	9.28532243448791e-05	0.5
ENSGALG00000001708	MED1	0.539681503509334	-0.1
ENSGALG00000001709	MUSTN1	NA	0
ENSGALG00000001711	PPCDC	0.626488304115639	0.1
ENSGALG00000001714	PUSL1	0.867406706954305	-0.1
ENSGALG00000001716	C10H15ORF59	NA	0
ENSGALG00000001717	SLC16A1	0.493805763500284	0.1
ENSGALG00000001718	CCNG1	0.166161602508177	0.2
ENSGALG00000001720		0.363542657094163	-0.1
ENSGALG00000001721		NA	0
ENSGALG00000001722	E2F4	0.0691007878640411	0.2
ENSGALG00000001723		0.0470188871796433	0.5
ENSGALG00000001725	TNRC6C	0.431053540883818	-0.1
ENSGALG00000001726	NUDCD2	0.038814229891993	-0.2
ENSGALG00000001727	LZTS1	NA	-0.1
ENSGALG00000001728	NACC2	0.133426324285118	-0.5
ENSGALG00000001729	CD276	NA	0
ENSGALG00000001730	DGKD	0.000626004611697391	-0.3
ENSGALG00000001731	CDK12	0.603523989576332	-0.1
ENSGALG00000001733	LRIG2	0.409174423975629	-0.1
ENSGALG00000001737	RABEP1	0.618805704274168	-0.1
ENSGALG00000001740	MGAT5B	0.904492111257332	0.1
ENSGALG00000001741	NPTN	1.9408015165019e-06	0.5
ENSGALG00000001749	ACSBG2	0.440820533464349	0.1
ENSGALG00000001750	MAT2B	0.614692842068979	-0.1
ENSGALG00000001753	SFMBT1	0.546961899815771	-0.2
ENSGALG00000001758	QSOX2	0.00017550725956633	-0.5
ENSGALG00000001764		NA	0
ENSGALG00000001765	CAAP1	0.812815568697079	0.1
ENSGALG00000001768	TENM2	0.0628410007023485	-0.6
ENSGALG00000001773	RFX2	3.20437070332079e-07	0.8
ENSGALG00000001774	NEO1	0.491486561154699	-0.2
ENSGALG00000001777	MFSD11	0.0510001348174991	0.2
ENSGALG00000001779	KIAA0895L	0.365839560334834	0.3
ENSGALG00000001780	PROC	0.142845813454125	-0.5
ENSGALG00000001782	PLAA	0.0616382635082266	-0.2
ENSGALG00000001788	ADPGK	0.445041337808925	-0.1
ENSGALG00000001790	METTL23	0.0659657380739428	-0.3
ENSGALG00000001791		0.00740896129157449	-0.6
ENSGALG00000001792	MRPS34	0.000200289195644661	0.4
ENSGALG00000001793	MYL10	NA	0
ENSGALG00000001797	GPSM1	2.682335181435e-09	-0.7
ENSGALG00000001798	BBS4	0.000254401908135767	-0.7
ENSGALG00000001800		0.503826010402155	0.1
ENSGALG00000001801	IFT74	9.29516203942434e-10	-0.7
ENSGALG00000001802	JMJD6	0.338748897001236	-0.1
ENSGALG00000001803	IWS1	0.796318472725189	0
ENSGALG00000001805		NA	0
ENSGALG00000001806		NA	0.2
ENSGALG00000001812	ATCAY	0.890931587510098	-0.1
ENSGALG00000001816	MAGI3	0.103209314066506	-0.2
ENSGALG00000001817	CTCF	0.681921457171076	0
ENSGALG00000001823	HIKESHI	0.230168781647955	-0.2
ENSGALG00000001824		0.238495424135406	0.4
ENSGALG00000001826	WWC1	0.533863933527749	0.1
ENSGALG00000001828		0.00162140875247795	-0.7
ENSGALG00000001833	PRKRIP1	0.591577107280207	-0.1
ENSGALG00000001835	SCNN1D	NA	-0.1
ENSGALG00000001837	ORAI3	7.4853128065401e-05	0.3
ENSGALG00000001838	XPO7	0.0490199675171752	-0.2
ENSGALG00000001840	TEK	0.929369069221444	0
ENSGALG00000001841	ROGDI	1.85462917162264e-07	0.7
ENSGALG00000001844	ALKBH4	0.560493430027207	0.1
ENSGALG00000001845	PHTF1	0.0443708187265846	0.2
ENSGALG00000001848	UBE2J2	0.470231773678156	-0.1
ENSGALG00000001849	BSN	0.712154539185138	0.1
ENSGALG00000001850	RARS	0.573631756830378	0.1
ENSGALG00000001852	LRWD1	0.00363480906874957	-0.2
ENSGALG00000001856	MOB3B	0.110513010923685	0.5
ENSGALG00000001857	C1QTNF12	0.581163094645368	0.2
ENSGALG00000001859		0.818350418175658	0.1
ENSGALG00000001860	RSBN1	0.981865809195858	0
ENSGALG00000001862	ST6GALNAC1	0.395831499882623	0.3
ENSGALG00000001863	VTG2	NA	-0.1
ENSGALG00000001864	C9orf72	0.678757851196619	0.1
ENSGALG00000001866	MCHR2	NA	0
ENSGALG00000001869	LINGO2	0.673556016951493	-0.2
ENSGALG00000001872	SDF4	0.0913253498090655	-0.2
ENSGALG00000001876	RASA4B	1.82080488504748e-05	1.4
ENSGALG00000001882	TNFRSF18	0.266301312980541	-0.3
ENSGALG00000001883	ST6GALNAC2	0.0559671400875743	0.6
ENSGALG00000001885		NA	0
ENSGALG00000001889	CARD9	5.13748001558578e-06	-0.9
ENSGALG00000001892	CYGB	0.84096210532471	0.1
ENSGALG00000001894		1.05881625077017e-06	1.4
ENSGALG00000001895	PANK3	0.221012431866902	-0.1
ENSGALG00000001900	PHF24	NA	0
ENSGALG00000001901	ARIH1	0.489192261197239	0.1
ENSGALG00000001905	DTX2	0.182123324467958	0.2
ENSGALG00000001907	WAPL	2.47977680593202e-06	-0.5
ENSGALG00000001912		NA	0
ENSGALG00000001916	SLIT3	0.730673948265736	0.2
ENSGALG00000001917	SSC4D	NA	0
ENSGALG00000001918	DNAJB5	0.0313613659464981	-0.7
ENSGALG00000001921		0.838558071823554	-0.1
ENSGALG00000001925	GNB1L	0.0332325373405823	0.3
ENSGALG00000001926	HSPB1	NA	0
ENSGALG00000001932	SRRM3	NA	0
ENSGALG00000001933	CORO2A	NA	-0.1
ENSGALG00000001934	OPN4	NA	-0.1
ENSGALG00000001935		NA	0
ENSGALG00000001936	MYO7B	0.0796710290162823	-0.6
ENSGALG00000001938	SLC25A24	0.0199800387555395	-0.2
ENSGALG00000001939	HIPK1	1.82907253715463e-05	-0.4
ENSGALG00000001942	SPDL1	0.197971776179769	0.1
ENSGALG00000001943	RHBDF2	0.41556585568314	0.2
ENSGALG00000001944	TBC1D2	0.920110944887044	0
ENSGALG00000001945	RFT1	0.000132975419670717	-0.4
ENSGALG00000001946	RSPO1	NA	0.1
ENSGALG00000001947	ELP1	0.0538816318536018	-0.2
ENSGALG00000001948		0.446938547577519	-0.1
ENSGALG00000001949	MDH2	0.00210424081567196	0.3
ENSGALG00000001950	PMPCA	0.748105167136682	0
ENSGALG00000001951		0.351023288258657	0.4
ENSGALG00000001954	APTX	0.761442870410603	0
ENSGALG00000001955	AANAT	NA	0.1
ENSGALG00000001956	OLFML3	0.575857879934934	-0.2
ENSGALG00000001959	HENMT1	0.722545238816493	-0.1
ENSGALG00000001962	PTBP1	0.580339871120872	0
ENSGALG00000001963		0.000468879102991941	0.6
ENSGALG00000001964	INPP5E	0.00710069794122317	-0.3
ENSGALG00000001965	AARS	0.124276238994945	-0.2
ENSGALG00000001968	SYT6	0.84113443746491	-0.1
ENSGALG00000001971	UBE2O	0.00953920316864218	-0.4
ENSGALG00000001972		0.93554968736803	0
ENSGALG00000001973	GNL2	0.107323976890726	-0.2
ENSGALG00000001975	TMEM120A	0.0222757052909574	0.4
ENSGALG00000001976	TRIM33	0.0553978788766289	-0.2
ENSGALG00000001977	LDB3	NA	0
ENSGALG00000001978	MED16	0.0267520893898234	-0.2
ENSGALG00000001981		0.721540848639932	0.1
ENSGALG00000001983		0.847378065357422	0.1
ENSGALG00000001985	PIGQ	0.923903655406187	0
ENSGALG00000001986	VCP	0.00321994962168012	-0.3
ENSGALG00000001988	TXNRD2	2.09197985876711e-09	-0.4
ENSGALG00000001992	PKLR	0.860094061507368	0
ENSGALG00000001994	PRR35	NA	0
ENSGALG00000001995	LIMS2	0.0122249611583044	-0.5
ENSGALG00000001996		NA	0
ENSGALG00000001998	R3HDM4	0.670396393253186	0.1
ENSGALG00000002000	GRAMD2A	0.0359318024978725	0.7
ENSGALG00000002001	STXBP3	0.00919277301629805	-0.3
ENSGALG00000002002	BCAS2	0.556778851095123	0.1
ENSGALG00000002003	BMPR1A	NA	0
ENSGALG00000002008	RNF157	1.53445731387106e-58	1.3
ENSGALG00000002009	FANCG	9.40180367154184e-05	0.4
ENSGALG00000002010	SNIP1	0.000358653106373032	0.3
ENSGALG00000002012		NA	0
ENSGALG00000002013	MEAF6	0.920110944887044	0
ENSGALG00000002014	SMU1	0.0102203234364581	0.2
ENSGALG00000002015	SNCG	0.0273635500037548	-0.8
ENSGALG00000002016	PRKCD	0.0268407901900993	0.2
ENSGALG00000002018	CAPN15	5.70561686412866e-05	0.4
ENSGALG00000002021	ZC3H12A	0.057910726582078	0.3
ENSGALG00000002022	B4GALT1	0.324145807536664	0.2
ENSGALG00000002023	PIGO	0.0436049718981254	0.3
ENSGALG00000002024	COMT	0.000956279026557719	-0.3
ENSGALG00000002028	GPRC5B	NA	0.1
ENSGALG00000002029	TMEM259	0.745649781191115	0
ENSGALG00000002033	NDUFB6	0.000402403706256561	0.7
ENSGALG00000002038	DENND2C	0.476444279362819	0.2
ENSGALG00000002042		0.921314003499672	0
ENSGALG00000002043		0.284865668591756	-0.1
ENSGALG00000002044	EEF2KMT	0.000331121864286637	0.6
ENSGALG00000002046		NA	0.1
ENSGALG00000002048	GPRIN2	0.699811580663129	-0.2
ENSGALG00000002050	EXOC7	0.00638070937375836	0.2
ENSGALG00000002053	POR	0.764253043571583	0
ENSGALG00000002055	HES4	0.0851248802948693	0.6
ENSGALG00000002056	TANGO2	0.244724223832349	-0.1
ENSGALG00000002057	POLR2D	0.326055397546462	0.1
ENSGALG00000002060	TAF15	0.0172416145424109	0.2
ENSGALG00000002062	SRP68	0.534728840512323	0.1
ENSGALG00000002064	STOML2	0.630405495620559	0.1
ENSGALG00000002066	NCOA4	0.591889637834726	0.1
ENSGALG00000002067		4.75165144971086e-06	0.5
ENSGALG00000002069	FAM214B	0.828553963063934	-0.1
ENSGALG00000002070	SAP130	0.759463701647087	0
ENSGALG00000002080	DOCK2	0.881369646948778	0
ENSGALG00000002081	MMP28	NA	0
ENSGALG00000002082	AMPD1	0.425436058897082	0.3
ENSGALG00000002083		NA	0
ENSGALG00000002085	FZR1	0.0306582802358157	0.2
ENSGALG00000002086	RASL10B	NA	0
ENSGALG00000002087	NCBP1	1.2257252895193e-06	0.3
ENSGALG00000002088	GALR2	NA	0
ENSGALG00000002089		0.010530206759129	0.2
ENSGALG00000002090	GPSM2	0.170790160756172	0.1
ENSGALG00000002091		0.679862662899498	0.2
ENSGALG00000002093	NR2E3	NA	0
ENSGALG00000002094	TRMT2A	0.618167916543674	0.1
ENSGALG00000002095	CHMP4B	0.011765432240837	0.2
ENSGALG00000002097		NA	0
ENSGALG00000002098	GRIK3	NA	0
ENSGALG00000002099		1.37360502248555e-06	-1
ENSGALG00000002102		NA	0
ENSGALG00000002103	TPPP3	NA	0
ENSGALG00000002105	FOXI1	0.200672383530958	-0.4
ENSGALG00000002106	CLCC1	0.418020897630806	-0.1
ENSGALG00000002107	RANBP1	0.831576327662073	0
ENSGALG00000002108		0.524432469771701	-0.3
ENSGALG00000002110	TSTD2	0.786287514775088	-0.1
ENSGALG00000002111		NA	0.1
ENSGALG00000002112	CSF3R	NA	0
ENSGALG00000002113	LCP2	0.0265316806917126	0.7
ENSGALG00000002116	TEN1	0.0609655756292298	-0.3
ENSGALG00000002117	PARG	0.767885381644477	0
ENSGALG00000002118	KCNMB1	4.08819738778984e-92	4
ENSGALG00000002119	VPS35L	0.0758231549094928	0.2
ENSGALG00000002121	PLEKHN1	NA	0
ENSGALG00000002123	OSCP1	0.482542049647786	-0.2
ENSGALG00000002124	ZDHHC8	0.159143482491105	-0.2
ENSGALG00000002125	TMOD1	1.34792748802381e-05	-0.5
ENSGALG00000002127	LSM10	0.796883150986712	0.1
ENSGALG00000002129	WDR47	0.735120496819113	0
ENSGALG00000002131	NPRL2	0.0529984181828357	-0.3
ENSGALG00000002132	KCNIP1	2.54918606842974e-10	1.8
ENSGALG00000002137	PGAM5	0.0240815882052305	-0.2
ENSGALG00000002138	HYAL2	0.573088999674362	0.2
ENSGALG00000002139	CSDE1	0.551104201331299	-0.1
ENSGALG00000002141	UGGT1	0.0672071795039577	0.2
ENSGALG00000002142	DGKQ	0.0664631230019644	-0.4
ENSGALG00000002143	ANKLE2	0.16476345296596	0.1
ENSGALG00000002144	THRAP3	0.00558898575336802	-0.2
ENSGALG00000002145	CAMSAP2	0.730157569982956	0
ENSGALG00000002147	SIKE1	0.00057278923557376	0.3
ENSGALG00000002150	CPEB1	3.49981335498039e-07	1.1
ENSGALG00000002151	PEX12	0.407082009966324	-0.2
ENSGALG00000002152	GABRP	0.18443073561742	0.4
ENSGALG00000002155	HS6ST1	0.0765679154746385	-0.6
ENSGALG00000002157	RPS17	0.840263992885539	0.1
ENSGALG00000002158	GOLGA3	0.379814932888865	-0.1
ENSGALG00000002159	ACOX1	0.0214808892553347	0.2
ENSGALG00000002160	B2M	0.24912613710886	0.4
ENSGALG00000002162	ACO1	0.000101317230226459	-0.4
ENSGALG00000002164	DDX59	0.0786771656128581	0.2
ENSGALG00000002165	UNC13B	0.00728884237903689	-0.6
ENSGALG00000002167	PATL2	0.220668021587931	-0.4
ENSGALG00000002169	PLEKHB2	0.0116902252419836	-0.4
ENSGALG00000002170		0.681864278997769	0.2
ENSGALG00000002172	FAM168B	0.0945846469465268	0.2
ENSGALG00000002175	KIF14	0.652532771230699	-0.1
ENSGALG00000002179	FBF1	NA	0.1
ENSGALG00000002180	CHFR	0.000291824467396853	-0.4
ENSGALG00000002182	NR5A2	0.947860063353882	0
ENSGALG00000002183	PRR16	NA	0
ENSGALG00000002186	UNC45B	NA	0
ENSGALG00000002187	HSD17B4	0.134208509646065	-0.1
ENSGALG00000002189	SNX1	0.739327433691349	0
ENSGALG00000002191	TLX3	NA	0
ENSGALG00000002192	PTPRC	7.392870713734e-07	0.4
ENSGALG00000002193	ARHGEF4	0.0201573527809464	0.7
ENSGALG00000002194	MRPL38	0.497449528388682	0.1
ENSGALG00000002197	NPM1	0.95635080285384	0
ENSGALG00000002198	FHOD1	0.0181080850725821	0.4
ENSGALG00000002199	KLHL17	0.00020842898717649	1.1
ENSGALG00000002200	ACSM3	NA	0.1
ENSGALG00000002201	PPL	0.0223762028635664	-0.8
ENSGALG00000002203	FGF18	0.107720811585542	-0.6
ENSGALG00000002204	SLC7A4	6.29088533608745e-05	-0.6
ENSGALG00000002205	FBRSL1	0.0142424775942729	0.4
ENSGALG00000002207	ATP6V1G3	0.0955754124193616	0.6
ENSGALG00000002210	PPIB	0.62115650719591	-0.1
ENSGALG00000002216	NEK7	0.401515841132237	0.1
ENSGALG00000002219	WBP2	0.0120703093807072	-0.4
ENSGALG00000002222	NOC2L	0.0213000909103849	0.2
ENSGALG00000002223	LHX9	NA	0
ENSGALG00000002225	RFFL	0.328746566167512	0.1
ENSGALG00000002227	DMXL1	0.237646582617397	-0.1
ENSGALG00000002229	FBXW11	0.422906786332203	-0.1
ENSGALG00000002232	RERE	5.14531380763443e-05	-0.3
ENSGALG00000002234	UNC13D	0.947790332807806	0
ENSGALG00000002237	ATP6V0D1	0.0265439746652012	0.2
ENSGALG00000002239	REXO5	1.61941185457384e-09	0.6
ENSGALG00000002240	C3orf18	0.681864278997769	0.1
ENSGALG00000002242	GALNT9	1.53336955830311e-16	1.1
ENSGALG00000002244	AGRP	0.265510860282889	-0.4
ENSGALG00000002246	DENND1B	0.0417490957639846	-0.3
ENSGALG00000002247	SETD6	0.111725310530663	-0.2
ENSGALG00000002249	AGO1	0.303727545638882	-0.1
ENSGALG00000002250	DTWD2	0.0976677623309836	-0.3
ENSGALG00000002253	HEMK1	0.15338199532669	0.2
ENSGALG00000002260	CISH	NA	-0.1
ENSGALG00000002262	ETF1	0.232571303504817	-0.1
ENSGALG00000002263	KLHL6	2.32978128600735e-06	-0.4
ENSGALG00000002266	OGDHL	0.676786948630939	0.2
ENSGALG00000002267	DCUN1D3	0.000275293277775455	0.4
ENSGALG00000002272	NOC4L	0.847672313705217	0
ENSGALG00000002273	LYRM1	0.00228221248408441	0.4
ENSGALG00000002276	EME2	1.23545472668243e-05	0.9
ENSGALG00000002277	KLHL24	2.2666935285229e-13	-0.7
ENSGALG00000002278	UNK	0.375945292106438	-0.1
ENSGALG00000002282	TMEM200A	1.25258445491048e-56	2.8
ENSGALG00000002283	MAPKAPK3	0.754662203011087	-0.1
ENSGALG00000002284	TRAPPC3	0.374608438445513	0.1
ENSGALG00000002285	SPSB3	5.05967073211359e-15	0.9
ENSGALG00000002286	H3F3B	0	-7
ENSGALG00000002287		NA	0
ENSGALG00000002288	LIG3	1.04063754906851e-06	-0.3
ENSGALG00000002289	CHAT	NA	0
ENSGALG00000002294	SEMA6A	NA	0
ENSGALG00000002298	COL8A2	NA	0
ENSGALG00000002299	RGR	NA	0
ENSGALG00000002301	CNOT1	0.730417298141263	0
ENSGALG00000002303	LRIT1	NA	0
ENSGALG00000002304	ADPRHL2	0.744965200028617	0
ENSGALG00000002305	ZBTB41	0.983362357488279	0
ENSGALG00000002307	LRIT2	NA	0
ENSGALG00000002308	COMMD10	0.684292717872372	-0.1
ENSGALG00000002311	GALK1	0.985983858701351	0
ENSGALG00000002312	TMEM132E	0.216440636575666	0.3
ENSGALG00000002313	SLC38A7	0.315047669319459	-0.2
ENSGALG00000002314	CDHR1	NA	0
ENSGALG00000002315		0.48190966653295	-0.1
ENSGALG00000002316	NUBP2	2.1149351956246e-17	1
ENSGALG00000002318	LVRN	NA	0.2
ENSGALG00000002319	TEKT2	0.699340245842768	-0.2
ENSGALG00000002321	GOT2	0.0591331589690806	0.1
ENSGALG00000002325	IGFALS	NA	0
ENSGALG00000002326		NA	0
ENSGALG00000002329	CCL1	NA	0
ENSGALG00000002335	DOCK3	NA	-0.1
ENSGALG00000002336	EP400	0.854964682952735	0
ENSGALG00000002341	AP3S1	0.000837035912030022	-0.3
ENSGALG00000002345	ATG12	0.0195711925169556	0.4
ENSGALG00000002346	CLSPN	0.0260787239165487	-0.2
ENSGALG00000002347	DIPK2A	0.000147946862876405	-0.5
ENSGALG00000002350		0.265041889749188	0.3
ENSGALG00000002354	PUS1	0.435426838864903	-0.1
ENSGALG00000002356	CMTR2	0.000394282390527767	-0.6
ENSGALG00000002358	CDO1	NA	0
ENSGALG00000002362	MANF	0.929616016054215	0
ENSGALG00000002363	HSPA9	0.00744685250972535	-0.2
ENSGALG00000002364	SEC16A	0.107622491561077	-0.2
ENSGALG00000002369	F13B	NA	0
ENSGALG00000002370	SH2D4B	0.61018886686956	-0.2
ENSGALG00000002371	RUSC2	NA	0
ENSGALG00000002374	SLC9A9	4.13443097519169e-08	-1.4
ENSGALG00000002375	NOTCH1	8.46039540796153e-05	0.4
ENSGALG00000002377	ENO1	0.286280834900385	-0.1
ENSGALG00000002379	MRPS17	0.0601842891669082	-0.2
ENSGALG00000002383	CD72AG	0.00269489765286171	0.5
ENSGALG00000002386	TMEM8B	0.433797966038059	0.3
ENSGALG00000002388	NIPSNAP2	0.506402163461006	-0.1
ENSGALG00000002389		0.435349549123848	0.3
ENSGALG00000002390	CA6	0.540550057144385	0.3
ENSGALG00000002394	RGP1	0.200579403725314	0.2
ENSGALG00000002395		0.517771324395314	-0.3
ENSGALG00000002397	PSPH	2.2491132226895e-40	-1.5
ENSGALG00000002399		0.656640069411143	-0.1
ENSGALG00000002403	ULK1	0.60974959239473	-0.2
ENSGALG00000002407	HYDIN	0.549282581260766	0.2
ENSGALG00000002408	NCDN	0.0555476013575344	-0.2
ENSGALG00000002412	GBA2	0.0297197465101301	0.3
ENSGALG00000002413		NA	0
ENSGALG00000002414	TSPAN14	4.77047109332017e-06	-0.4
ENSGALG00000002415	SAP30BP	0.00221843797277742	0.3
ENSGALG00000002417	GMPPA	0.34416907568152	-0.1
ENSGALG00000002419	KIAA1328	0.876663517673893	0
