Gene ID	Gene Name	g1_g2.p-value	g1_g2.log2foldchange
ENSGALG00000014933	HEXB	0.000147168080791642	0.6
ENSGALG00000040703	FLOT1	0.000147478403202918	-0.4
ENSGALG00000049653	KMT2C	0.000147699017922226	-0.3
ENSGALG00000002347	DIPK2A	0.000147946862876405	-0.5
ENSGALG00000017350	RRM1	0.000148253889052222	-0.3
ENSGALG00000013072	AKR1B10	0.000150225363220686	-1.2
ENSGALG00000008739	MINDY3	0.000150506358111227	-0.3
ENSGALG00000000529	LIMD2	0.00015058394301543	0.4
ENSGALG00000007961	ARMC7	0.000150592046827315	0.5
ENSGALG00000041914	BRI3	0.0001506244381409	0.7
ENSGALG00000040157	CHTF18	0.000152379596792687	0.3
ENSGALG00000015356	IFT57	0.000154513892306974	-0.5
ENSGALG00000030175	FBXL2	0.000155460082556232	0.6
ENSGALG00000034021		0.000155460082556232	1.2
ENSGALG00000012879	VPS4B	0.0001564209788348	0.3
ENSGALG00000002850	RASA2	0.000156780277566223	-0.3
ENSGALG00000007334	ABAT	0.000159523633785275	0.4
ENSGALG00000036297	ABHD8	0.000159586661500331	-0.7
ENSGALG00000017006	SETDB2	0.000159956060137356	-0.4
ENSGALG00000041644	ATP11A	0.000161721110542603	0.7
ENSGALG00000009085	MTMR1	0.000162025767237557	-0.3
ENSGALG00000014983	F2R	0.000163409802529907	0.8
ENSGALG00000000966	NPHP4	0.000163699493007986	-0.5
ENSGALG00000029796		0.00016495225584668	-1.2
ENSGALG00000008627	TTBK1	0.000166800106836148	-0.6
ENSGALG00000012885	BCL2	0.000167859312365545	-1
ENSGALG00000006916	GDE1	0.000169665433853319	0.5
ENSGALG00000053659		0.000169904146147498	-1.2
ENSGALG00000029576	PDHB	0.000173564680385426	-0.3
ENSGALG00000006122	EARS2	0.000173828686422018	0.5
ENSGALG00000035237		0.000174653590926098	-1
ENSGALG00000001758	QSOX2	0.00017550725956633	-0.5
ENSGALG00000006895	CEP131	0.000176473078868906	-0.4
ENSGALG00000011285		0.000176712120347983	-0.3
ENSGALG00000013177	BCAT1	0.000179221639134689	-0.4
ENSGALG00000010303		0.000180782212070887	0.4
ENSGALG00000007474	PCYT1A	0.000180820388773176	-0.4
ENSGALG00000002543	CSGALNACT2	0.000181092828555156	0.4
ENSGALG00000026517	RFC5	0.000181841832009503	0.3
ENSGALG00000016880	UBAC2	0.000182366116285745	0.4
ENSGALG00000010553	AIMP1	0.00018248425029425	0.3
ENSGALG00000015960	RPIA	0.00018280342799903	-0.4
ENSGALG00000043711	AGO3	0.000183941077511196	-0.4
ENSGALG00000003456	CA12	0.00018420975513023	-1.2
ENSGALG00000011116	VRK1	0.000184930609746708	0.3
ENSGALG00000007093	CYTH1	0.000185807417249474	0.4
ENSGALG00000053583		0.000186185056990844	-0.6
ENSGALG00000012721	C2H6orf52	0.000187864717922705	0.3
ENSGALG00000012412	MTHFD1L	0.000189623803883087	-0.3
ENSGALG00000032501		0.000190391966897139	0.4
ENSGALG00000016556		0.000191630829621486	-1.1
ENSGALG00000007077	CPT1A	0.000191759050662499	-0.4
ENSGALG00000014992	TMEM128	0.000192993858677907	-0.5
ENSGALG00000036391	GFPT1	0.000193224700120939	-0.3
ENSGALG00000007023	PRKAR2A	0.000193923301928711	-0.4
ENSGALG00000009086	EHD3	0.000194347488517976	-0.3
ENSGALG00000011797	MTHFD1	0.000195537357816526	-0.4
ENSGALG00000004047	GALE	0.00019685547943933	-0.3
ENSGALG00000013830	PRELID3A	0.00019685547943933	0.6
ENSGALG00000053152	FSD1	0.00019729595185642	-0.5
ENSGALG00000001333	MRRFP1	0.000199359482415535	-0.6
ENSGALG00000035596	NT5DC2	0.000199597215395297	0.5
ENSGALG00000001149	ADGRG5	0.000200050515988058	1
ENSGALG00000026468	CHSY1	0.000200050515988058	0.4
ENSGALG00000001792	MRPS34	0.000200289195644661	0.4
ENSGALG00000032372	CYB5R2	0.000200556383526702	-0.3
ENSGALG00000016479	LAPTM4A	0.000203401230587072	0.4
ENSGALG00000009983	NUBPL	0.000204523018944648	-0.5
ENSGALG00000013962	HBS1L	0.000204523018944648	-0.3
ENSGALG00000030812	CSNK1G1	0.000204820488520291	-0.4
ENSGALG00000006539	C9H21orf2	0.000204826837710935	-0.4
ENSGALG00000031700	TRPS1	0.000204826837710935	0.5
ENSGALG00000004500	COP1	0.000205621347184119	0.4
ENSGALG00000013661	MICU3	0.00020651104883551	0.6
ENSGALG00000002199	KLHL17	0.00020842898717649	1.1
ENSGALG00000012300	RAB32	0.000209185642294147	-1.1
ENSGALG00000003059	HLF	0.000210604328197114	-0.4
ENSGALG00000013967	NUDT5	0.000211019570243115	-0.8
ENSGALG00000005878	MLST8	0.000211234597439953	0.3
ENSGALG00000016728	RP2	0.000212719547192917	0.5
ENSGALG00000003767	NKD1	0.000213126660268153	1.2
ENSGALG00000049889		0.000213673979173504	-1
ENSGALG00000011162	CYP46A1	0.00021688139734731	-1
ENSGALG00000009304	RAB11FIP2	0.000217413102283496	-0.6
ENSGALG00000014526	TPI1	0.000218057136409221	0.4
ENSGALG00000009809		0.000218162266624295	-1.1
ENSGALG00000003096	CBFA2T2	0.000219815302507964	0.6
ENSGALG00000048698		0.000219996224652995	-0.4
ENSGALG00000011442	TGFBR2	0.000224605751084927	-0.5
ENSGALG00000009699	CCNL1	0.000226426084580532	0.3
ENSGALG00000011186	ERMARD	0.000228244975878704	-0.5
ENSGALG00000003536	KLHL11	0.000229380372263065	0.4
ENSGALG00000031244	ADCY6	0.000230289525124405	-0.5
ENSGALG00000048144		0.000230289525124405	-0.4
ENSGALG00000031940		0.000230326125823729	0.6
ENSGALG00000010609	NDUFAF7	0.000232871857341132	-0.4
ENSGALG00000008949	ADRB1	0.000237328371412304	-0.6
ENSGALG00000000723	STX12	0.000241127096556816	-0.4
ENSGALG00000032336	SLC25A10	0.000241564849146225	-0.5
ENSGALG00000004506	URI1	0.000241933270353659	-0.3
ENSGALG00000006057	CLK4	0.000243462221350619	0.4
ENSGALG00000005134	ZSWIM8	0.000244232748098504	0.4
ENSGALG00000003163	GNAO1	0.000245750046030243	-0.5
ENSGALG00000004937	VGLL4	0.000245956410961829	0.3
ENSGALG00000021225	CDCA9	0.000245956410961829	-0.5
ENSGALG00000049123		0.000246916696880957	1.1
ENSGALG00000006763	EXOC6	0.000250759305303995	-0.3
ENSGALG00000006861	COQ7	0.000250784052093642	0.4
ENSGALG00000006430	MED15	0.000250852535012362	0.3
ENSGALG00000008304	STN1	0.000250852535012362	-0.4
ENSGALG00000011464	EIF5	0.000253742124653825	0.3
ENSGALG00000001798	BBS4	0.000254401908135767	-0.7
ENSGALG00000011623	ADAMTS3	0.000254427640613604	0.8
ENSGALG00000039072		0.000255231393010922	0.8
ENSGALG00000045876		0.000258796502657609	0.9
ENSGALG00000032734	RNF139	0.000259183477722649	-0.3
ENSGALG00000008567		0.000260101156748872	0.4
ENSGALG00000010613	ZFYVE9	0.000262006620411404	-0.6
ENSGALG00000009492	DNAJB9	0.000263503759718331	-0.3
ENSGALG00000014769	NLN	0.000263959744315231	-0.4
ENSGALG00000038175	NAPRT	0.000263959744315231	-0.5
ENSGALG00000010930	STK39	0.000264116870387943	-0.6
ENSGALG00000011659	ACAT2	0.000264573556624959	0.3
ENSGALG00000009835	XPOT	0.000265542836988093	-0.3
ENSGALG00000011088	GSKIP	0.000265542836988093	-0.4
ENSGALG00000001547	CAPZA1	0.00026564521189342	0.3
ENSGALG00000000643	ANKS3	0.000266610688517632	0.6
ENSGALG00000004412		0.000267725350569699	0.3
ENSGALG00000004683	TPD52L2	0.000267725350569699	0.3
ENSGALG00000002709	MYO1C	0.000269442087167499	-0.3
ENSGALG00000002267	DCUN1D3	0.000275293277775455	0.4
ENSGALG00000010743	LRRC42	0.000275884503366885	-0.3
ENSGALG00000007000	NR2F2	0.000278035160478648	1.2
ENSGALG00000047638		0.00027858086177843	0.5
ENSGALG00000004517	PARP3	0.000280244587446081	0.8
ENSGALG00000006309	SMAD5	0.000281329336102987	-0.3
ENSGALG00000008477	EXOC4	0.000283528651920941	-0.4
ENSGALG00000012170	LIN7C	0.000283528651920941	-0.3
ENSGALG00000001573	P2RX1	0.000285179511881095	1.2
ENSGALG00000009560	MSMO1	0.000286246796067239	0.3
ENSGALG00000002501	VKORC1L1	0.000286262124391369	-0.3
ENSGALG00000050577	GRPEL2	0.000290978985000507	-0.3
ENSGALG00000013956	MYB	0.000291509999770311	-0.7
ENSGALG00000002180	CHFR	0.000291824467396853	-0.4
ENSGALG00000047954		0.000295983879894965	0.4
ENSGALG00000030081	SKAP2	0.000297274902067709	0.3
ENSGALG00000005534	TM9SF3	0.000300816389235097	-0.3
ENSGALG00000008425	MAP1A	0.000302892107184793	-0.7
ENSGALG00000032732	WASHC5	0.000303712884527954	-0.4
ENSGALG00000047559	DENND2B	0.000303828767629005	-0.4
ENSGALG00000006425	SLC6A6	0.000303896905980842	-0.3
ENSGALG00000035589		0.000305756786027237	0.7
ENSGALG00000042677		0.000306181657750052	-0.4
ENSGALG00000007833		0.000310882008937146	0.5
ENSGALG00000045115		0.0003126246586888	-1
ENSGALG00000008557	ARL5B	0.000314214169554466	-0.4
ENSGALG00000002525	RASGEF1A	0.000315087845070057	0.6
ENSGALG00000005401	WNT9A	0.000315087845070057	0.9
ENSGALG00000043765		0.000315541428474825	0.3
ENSGALG00000031932	AGPAT3	0.000317923331296852	-0.7
ENSGALG00000026761	LIN28B	0.000321763925639176	0.5
ENSGALG00000009453	MARC1	0.000321804256220409	-0.5
ENSGALG00000029674		0.000322486495743142	-0.3
ENSGALG00000008975	FAM3C	0.000324416966024895	-0.7
ENSGALG00000054943		0.000326378263072213	0.9
ENSGALG00000002044	EEF2KMT	0.000331121864286637	0.6
ENSGALG00000020454	C5H14ORF169	0.000334095571494389	0.3
ENSGALG00000002798	WDR59	0.000335190886263502	0.4
ENSGALG00000000836	RFX5	0.000337017958711733	0.7
ENSGALG00000044404		0.000341527417571232	-0.3
ENSGALG00000006053	SLC2A11	0.000341836741351482	0.9
ENSGALG00000039863	DDX25	0.000346128458433664	0.8
ENSGALG00000002489	PPP1R26	0.000347163655428207	-0.4
ENSGALG00000043725		0.000347914157301341	-0.4
ENSGALG00000006064	TEKT1	0.000348325556961543	-0.7
ENSGALG00000017389	SIX4	0.000354333967017222	-0.7
ENSGALG00000029261	RTN4	0.000357025660741931	-0.4
ENSGALG00000002010	SNIP1	0.000358653106373032	0.3
ENSGALG00000033957		0.000360773848828623	0.3
ENSGALG00000039724	RHOF	0.000365282080252418	0.3
ENSGALG00000034777	VPS13D	0.000367623339808339	-0.4
ENSGALG00000009864	TRAF5	0.000368496548442533	0.3
ENSGALG00000036837		0.000376947970924449	-0.3
ENSGALG00000039219	ADAMTS14	0.000383379691748158	-1
ENSGALG00000001048	OLFML2A	0.000383755013779788	-0.5
ENSGALG00000050634		0.000388928081402209	-1.2
ENSGALG00000003705	VPS13C	0.000389381939506926	-0.5
ENSGALG00000014012	WASF2	0.000389726217261184	-0.3
ENSGALG00000049399		0.000393681301040056	0.4
ENSGALG00000002356	CMTR2	0.000394282390527767	-0.6
ENSGALG00000005521	PER2	0.000394953793452243	-0.3
ENSGALG00000033174		0.000396214270312568	-0.8
ENSGALG00000013950		0.000397580212020469	-0.4
ENSGALG00000017084	UBL3	0.000400853240712988	0.3
ENSGALG00000035636	PHYH	0.000401098781110736	-0.5
ENSGALG00000002033	NDUFB6	0.000402403706256561	0.7
ENSGALG00000031430		0.000403452303518686	1.1
ENSGALG00000008667	DSTN	0.000403625592403389	0.3
ENSGALG00000037955	INTS8	0.000404466301225619	0.3
ENSGALG00000007456	NPRL3	0.00040878405855514	0.4
ENSGALG00000020534	AK6	0.000410027197232688	-0.3
ENSGALG00000029731	TPP1	0.000410027197232688	-0.6
ENSGALG00000005860	ACAA1	0.000410337650082028	-0.3
ENSGALG00000004918	RAB9B	0.000411764795988862	0.4
ENSGALG00000015892	IRAK1BP1	0.000415164433894844	0.7
ENSGALG00000015478	USP45	0.000415745336998692	-0.3
ENSGALG00000016282	ZNF451	0.000415745336998692	-0.3
ENSGALG00000019932		0.000415745336998692	1
ENSGALG00000053321	DOK2	0.000417469326167623	0.4
ENSGALG00000009858	SLC30A1	0.00041762832471923	0.4
ENSGALG00000051159		0.00041762832471923	0.4
ENSGALG00000038923		0.000418678606499325	-0.6
ENSGALG00000007027	SGSH	0.000420251591554134	-0.9
ENSGALG00000010036	FOSL2	0.000420482601280978	-1
ENSGALG00000002919	MON1A	0.000423021101587253	0.4
ENSGALG00000034769	USP12-like	0.000423021101587253	-0.3
ENSGALG00000042836	KCNH2	0.000423593768046862	1.1
ENSGALG00000036283	RBM8A	0.000424260061882232	0.3
ENSGALG00000013234	HAPLN2	0.000424793684173798	0.9
ENSGALG00000005807	IPO7	0.000425444434472694	-0.4
ENSGALG00000013710	SNX9	0.0004288857692702	0.3
ENSGALG00000029343	TGM2	0.0004288857692702	-0.5
ENSGALG00000054759	B3GALNT1	0.0004288857692702	0.4
ENSGALG00000009275	TMEM63A	0.000430175056459064	0.7
ENSGALG00000030097	RCC1	0.000439152089878191	-0.3
ENSGALG00000049505		0.000439155800000283	-0.4
ENSGALG00000053934		0.000439827654526304	0.9
ENSGALG00000008432	AP2M1	0.000440182625569516	0.2
ENSGALG00000017290		0.000441245146171051	0.4
ENSGALG00000037656	NECAP1	0.000441270497646067	-0.3
ENSGALG00000016705	SUPT3H	0.000445904284343461	0.4
ENSGALG00000007549	VAPB	0.000445982565390546	-0.3
ENSGALG00000033260	ST3GAL5	0.000448459464295992	-0.3
ENSGALG00000036142	LOXL3	0.000451825625699229	1
ENSGALG00000003429	PBX1	0.000459905043394728	-0.4
ENSGALG00000048899		0.000460148525762679	0.3
ENSGALG00000040393	BORCS5	0.000460571154820108	0.4
ENSGALG00000013621	ATP6V1H	0.000461456020576582	-0.3
ENSGALG00000005391	SELENOK	0.000465151463769854	0.4
ENSGALG00000007721	ARHGAP21	0.000465151463769854	-0.5
ENSGALG00000001963		0.000468879102991941	0.6
ENSGALG00000012569	FBXO7	0.000469868969019769	-0.3
ENSGALG00000014038	CDC123	0.000473232872879055	-0.4
ENSGALG00000007151		0.000473497088793572	-0.4
ENSGALG00000015483	PNISR	0.000474774144184254	0.2
ENSGALG00000009496	NAF1	0.000475798002827214	0.3
ENSGALG00000031175	LZTR1	0.000480526688301167	-0.4
ENSGALG00000015360	KIAA1524	0.000480724367271421	-0.3
ENSGALG00000037925		0.000482280450946495	1
ENSGALG00000047878		0.000490458225713411	0.6
ENSGALG00000009886	USP38	0.000494384672421851	-0.4
ENSGALG00000002701	DNAJC9	0.000498647463864513	-0.3
ENSGALG00000033231		0.000498647463864513	-0.4
ENSGALG00000011646	PLD4	0.00049984168002289	0.3
ENSGALG00000034413	PIAS4	0.000501262907063964	0.4
ENSGALG00000028537	NDUFB1	0.00050348512057868	0.4
ENSGALG00000009731	ARHGAP11B	0.000508138518330181	-0.3
ENSGALG00000037366	GRID1	0.000508782634066373	-1.1
ENSGALG00000004193	ARSG	0.000515648223312203	-0.7
ENSGALG00000045514	PEX6	0.000516556513579589	-0.5
ENSGALG00000012574	WDSUB1	0.000517161604963861	-0.4
ENSGALG00000019794	MSTO1	0.000523771919239324	-0.4
ENSGALG00000001610	PIP4K2B	0.000525775784785129	-0.5
ENSGALG00000019570	C1orf145	0.000527204510248067	-0.9
ENSGALG00000012462	KIF5C	0.000528171231370712	-0.4
ENSGALG00000000946	PFDN1	0.000530248536952741	0.4
ENSGALG00000025759	TFDP2	0.000531584981012679	-0.4
ENSGALG00000013100	GRB10	0.000533087520962941	-0.5
ENSGALG00000035035		0.000539054516050557	0.4
ENSGALG00000025884	NABP1	0.000540967017494365	0.4
ENSGALG00000032843		0.000546805955849756	0.4
ENSGALG00000023725	IER5	0.000548446667462721	0.6
ENSGALG00000005315	RPUSD1	0.000551081715658136	0.6
ENSGALG00000050322		0.000552460773178501	-0.6
ENSGALG00000038667	MRPS12	0.000555096500126198	-0.8
ENSGALG00000038865	PRMT7	0.000558366144876177	0.4
ENSGALG00000004346	P2RY4	0.000558730993260714	1.1
ENSGALG00000046965	NNF1	0.000558730993260714	0.3
ENSGALG00000032452		0.000559739731925425	-1
ENSGALG00000010217		0.000566669550684344	-0.3
ENSGALG00000005856	TBC1D9B	0.000569260582532843	-0.4
ENSGALG00000006427	CARS	0.000569962460915661	-0.4
ENSGALG00000002147	SIKE1	0.00057278923557376	0.3
ENSGALG00000007351	MTPAP	0.000585961546664021	-0.3
ENSGALG00000012550	HMOX1	0.000585961546664021	0.4
ENSGALG00000005958		0.00059599108297287	-0.9
ENSGALG00000004040	MFAP3	0.000596168198447224	0.3
ENSGALG00000011498	TCAIM	0.000599292255420398	-0.3
ENSGALG00000009476	CDK6	0.000599417584194801	-0.3
ENSGALG00000004204	MINDY2	0.000602087853978837	-0.3
ENSGALG00000049812	SLC66A2	0.000602087853978837	-0.3
ENSGALG00000034022		0.00060571634066319	-0.7
ENSGALG00000002484	CRYM	0.000607649365550742	-0.6
ENSGALG00000041120	METTL24	0.000611630129795242	-0.5
ENSGALG00000011287	SULT	0.00061235698832186	0.9
ENSGALG00000001073	NR6A1	0.00061245115780656	-0.8
ENSGALG00000017376		0.000613578788316559	-0.3
ENSGALG00000037888	TBXA2R	0.000617287459583743	0.8
ENSGALG00000000551	C26H6orf89	0.000617406306424805	-0.4
ENSGALG00000026639	SMCO4	0.000618380840788551	-1.1
ENSGALG00000015345		0.0006184163697844	-1
ENSGALG00000034316	CNOT6	0.00061876007142611	0.2
ENSGALG00000002492	H6PD	0.00061962142403215	0.6
ENSGALG00000013039	BID	0.000622499839347522	0.3
ENSGALG00000009427	TIAL1	0.000625749849734527	0.3
ENSGALG00000001730	DGKD	0.000626004611697391	-0.3
ENSGALG00000053000	C20orf194	0.000628295608818007	-0.4
ENSGALG00000029360		0.000632292038143161	0.3
ENSGALG00000009104	ANKRD26	0.000634184615799596	0.4
ENSGALG00000010433		0.000635245401202986	-0.7
ENSGALG00000047861		0.000637070873089703	1
ENSGALG00000050023		0.000639835671434289	-1.1
ENSGALG00000013726	PAICS	0.000641946257320909	-0.2
ENSGALG00000037998	GLTP	0.000648452036637479	0.6
ENSGALG00000052619		0.000648452036637479	-0.8
ENSGALG00000004122	PNRC2	0.00064897429422822	-0.3
ENSGALG00000051458		0.000649904888703813	0.7
ENSGALG00000036894	ABCA2	0.000655327200315158	-0.4
ENSGALG00000042129		0.000657063088411292	-0.3
ENSGALG00000026278		0.000659527663881824	0.4
ENSGALG00000013911	ZC3HAV1	0.000661632844841042	0.8
ENSGALG00000053917	CD164	0.00066188486326256	0.3
ENSGALG00000040086	HNRNPKL	0.000663836007904708	0.3
ENSGALG00000033207	HIBADH	0.000667461924756189	0.3
ENSGALG00000005646	TSC2	0.000669669264282188	0.3
ENSGALG00000045842		0.000672079431974575	-0.3
ENSGALG00000053304		0.000672079431974575	0.4
ENSGALG00000041505	PRRC2B	0.000678058377916149	-0.3
ENSGALG00000010854		0.000691590759978516	-0.3
ENSGALG00000003194	ATP6V0A2	0.000695793798928263	0.3
ENSGALG00000010269	KCNAB1	0.000695915349533734	1.1
ENSGALG00000013867	PTPN2	0.000702747361603185	-0.3
ENSGALG00000022882	ZADH2	0.000704849917389581	-0.3
ENSGALG00000007625	FADD	0.000706794029340832	-0.4
ENSGALG00000007778	PES1	0.000709171722567318	-0.3
ENSGALG00000046008	RSPH3	0.000711270900980677	1
ENSGALG00000013810	VTA1	0.000714368308572257	-0.3
ENSGALG00000004956	GPI	0.000716071813497406	-0.2
ENSGALG00000038629	EFNA2	0.000719071952619781	0.7
ENSGALG00000042976	UBTF	0.000722806063794984	0.3
ENSGALG00000029077	CBL	0.000723429874719527	0.3
ENSGALG00000049014		0.000723566595079814	-0.5
ENSGALG00000029532	CXCL13L3	0.000726644495134788	1.1
ENSGALG00000029768	PTGDR	0.000728990716316011	1
ENSGALG00000001328	BSG	0.000729038868537962	0.2
ENSGALG00000026607		0.000729038868537962	-0.4
ENSGALG00000030481	RAB40C	0.000732762639748284	0.6
ENSGALG00000010027	CFL2	0.000733437897919781	-0.3
ENSGALG00000003950	CNOT8	0.000734171236938778	0.3
ENSGALG00000051282		0.000738128576462293	0.9
ENSGALG00000016487	LDAH	0.000739149916177726	-0.3
ENSGALG00000007443	TMLHE	0.000741486972327953	0.3
ENSGALG00000048627		0.000746830670375651	0.4
ENSGALG00000008092	NXT2	0.000749106165887519	-0.3
ENSGALG00000031408	SORD	0.000754225808610137	-0.3
ENSGALG00000008500	RBSN	0.000758788707588201	-0.4
ENSGALG00000010543	EPS15	0.000759266363593497	0.3
ENSGALG00000006246		0.000765532975171683	0.5
ENSGALG00000048991		0.000771939584000552	-1.1
ENSGALG00000002804	RND2	0.000773172985726264	-1
ENSGALG00000009029	TSPAN12	0.000780422740443728	-0.8
ENSGALG00000047323		0.000780422740443728	0.7
ENSGALG00000053608		0.000785015358009224	-0.7
ENSGALG00000007664	PSMD1	0.000786592330261175	-0.3
ENSGALG00000014880	PARP8	0.000788096369039716	0.3
ENSGALG00000035244		0.000788096369039716	1
ENSGALG00000038684	EEFSEC	0.000793761173405878	-0.4
ENSGALG00000028227	SLC25A20	0.000796578276478473	-0.4
ENSGALG00000043416		0.000796578276478473	0.3
ENSGALG00000003584	KPNA2	0.000798208944891765	-0.3
ENSGALG00000009993	MED8	0.000801652865954632	0.4
ENSGALG00000001428	EFHD1	0.00080177461598348	-0.3
ENSGALG00000013510	UTP15	0.00080177461598348	-0.3
ENSGALG00000015471	CCNC	0.000803252179885699	-0.3
ENSGALG00000046826		0.000813535470915894	-0.7
ENSGALG00000048331	LRFN1	0.000817171036872019	-0.8
ENSGALG00000051352		0.000824178734547484	0.9
ENSGALG00000008962	MSH2	0.000832951785533245	-0.3
ENSGALG00000008389	VBP1	0.000834683267211297	-0.3
ENSGALG00000013174	RECQL	0.000836900557928303	-0.3
ENSGALG00000002341	AP3S1	0.000837035912030022	-0.3
ENSGALG00000004097	LRRC38	0.000837226030930086	-0.8
ENSGALG00000036498	EHD2	0.00084100980989589	-1
ENSGALG00000041790	SAMD4A	0.000848434930433415	0.8
ENSGALG00000012837	EXOC2	0.000851763019346651	0.3
ENSGALG00000030546	CLEC19A	0.000852958922152798	0.6
ENSGALG00000011490	CMTM6	0.000862130876969597	0.7
ENSGALG00000003211	POLDIP2	0.000862565929606295	0.3
ENSGALG00000049027		0.000869056032054348	0.4
ENSGALG00000004220	SERINC3	0.000869266757901216	0.3
ENSGALG00000049010		0.000873038949578594	-1.1
ENSGALG00000043018	DLG5	0.000882164579072812	-0.4
ENSGALG00000013031	CECR1	0.000888572988102017	0.3
ENSGALG00000012730	GFOD1	0.00088982132636521	-0.5
ENSGALG00000041072	TATDN1	0.000892608152531338	-0.4
ENSGALG00000008485	CCNYL1	0.000894801687579673	-0.3
ENSGALG00000030543		0.000897541159147227	0.5
ENSGALG00000014222	NUP50	0.000902931657882833	-0.3
ENSGALG00000028851	RAB8A	0.000906523776344118	-0.2
ENSGALG00000049542		0.000908847528293202	-1.1
ENSGALG00000032563	FBXO34	0.000911662508259076	-0.3
ENSGALG00000036502	CDIP1	0.000911925272673941	0.4
ENSGALG00000032316	CDV3	0.000927829333024	-0.3
ENSGALG00000000215	DCP2	0.000936131627143128	-0.4
ENSGALG00000016687	P2RY8	0.000951053681334641	0.3
ENSGALG00000003807	GPN3	0.000951921762249093	-0.3
ENSGALG00000002024	COMT	0.000956279026557719	-0.3
ENSGALG00000041025	FOXJ1	0.00095977359077977	0.8
ENSGALG00000005823	HDLBP	0.000981557512422558	-0.4
ENSGALG00000005769	WEE1	0.000990275329888021	-0.3
ENSGALG00000007519	ACBD5	0.000991466118048178	-0.4
ENSGALG00000008934	PIK3CA	0.000992738392868489	-0.3
ENSGALG00000050376		0.000994824004256688	-1.1
ENSGALG00000012082	FAIM	0.000998446529828946	-0.4
ENSGALG00000010999	DICER1	0.00100810371680852	-0.3
